암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y)
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzExIyQyIyQ3IyQwMCQ0NjEwMDIjNDEjJDEjJDgjJDgz,청효대동한의원,93,한의원,110000,서울,110001,강남구,대치동,06199,"서울특별시 강남구 선릉로 340, 대치 EM 프라자 603호,604호 (대치동)",02-558-3827,,2019-04-17,2,0,0,0,0,0,0,0,0,2,0,0,0,0,127.0514679,37.5002261
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzQxIyQxIyQ3IyQwMyQyNjEyMjIjNTEjJDEjJDIjJDgz,체감한의원,93,한의원,110000,서울,110007,동대문구,휘경동,02439,"서울특별시 동대문구 망우로 35, B105호 (휘경동, 휘경 제이스카이 아파트)",02-964-7510,,2012-08-20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0575843,37.5890333
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzMxIyQxIyQ3IyQ3OSQyNjE0ODEjNjEjJDEjJDAjJDgz,체원한의원,93,한의원,110000,서울,110002,강동구,암사동,05240,"서울특별시 강동구 상암로 11, 301호 (암사동, 선사현대아파트)",02-481-5355,,2016-09-07,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1258756,37.552544
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzMxIyQxIyQzIyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz,초이스한의원,93,한의원,110000,서울,110011,성동구,행당동,04714,"서울특별시 성동구 고산자로 207, 3층 (행당동)",02-6949-6547,,2021-06-16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0337248,37.5586698
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNjEjJDEjJDQjJDgz,최민형소아한의원,93,한의원,110000,서울,110018,송파구,잠실동,05502,"서울특별시 송파구 올림픽로 145, 리센츠상가 3A 24호 (잠실동)",,,2017-03-30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.0870103,37.5119636
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ5OSQzNjE4MzIjNTEjJDEjJDIjJDgz,최선한의원,93,한의원,110000,서울,110018,송파구,잠실동,05555,"서울특별시 송파구 석촌호수로 61, 트리지움 415호 (잠실동)",02-2203-5120,http://www.sunhanbang.co.kr,2000-05-18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0861952,37.5107806
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQxIyQxIyQ5MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,최수용한의원,93,한의원,110000,서울,110020,양천구,신정동,08086,"서울특별시 양천구 중앙로32길 47, (신정동)",02-2642-6119,http://www.csyclinic.com,1998-04-02,2,0,0,0,0,0,0,0,0,2,0,0,0,0,126.8589139,37.5197071
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzUxIyQxIyQxIyQ4OSQzNjEwMDIjNjEjJDEjJDQjJDgz,최씨명가한의원,93,한의원,110000,서울,110015,은평구,증산동,03499,"서울특별시 은평구 증산로 297, 301호 (증산동, 청록빌딩)",02-373-6470,,2005-09-20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9092374,37.5838223
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzUxIyQyIyQxIyQwMCQ0NjE0ODEjNjEjJDEjJDAjJDgz,최영태한의원,93,한의원,110000,서울,110001,강남구,삼성동,06084,"서울특별시 강남구 삼성로 642, 삼성빌딩 2층 (삼성동)",02-517-6800,,2005-10-21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0513431,37.5174072
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzExIyQxIyQzIyQwMyQ0NjE0ODEjODEjJDEjJDYjJDgz,최영환한의원,93,한의원,110000,서울,110010,서대문구,현저동,03733,"서울특별시 서대문구 독립문공원길 13, (현저동)",02-363-3600,,2004-02-06,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9585393,37.5719126
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzMxIyQxIyQ3IyQ3OSQyNjE0ODEjODEjJDEjJDIjJDgz,최용우한의원,93,한의원,110000,서울,110018,송파구,잠실동,05502,"서울특별시 송파구 올림픽로 145, 리센츠상가 2층 2A61호 (잠실동)",02-2051-6888,,2012-10-30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0870103,37.5119636
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzIxIyQxIyQ5IyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,최원익한의원,93,한의원,110000,서울,110002,강동구,성내동,05373,"서울특별시 강동구 천호대로 1128, 웰빙메디컬빌딩 2층 2호 (성내동)",02-483-0519,,2015-09-02,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1365321,37.5341688
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNDEjJDEjJDQjJDgz,최은숙한의원,93,한의원,110000,서울,110001,강남구,일원동,06343,"서울특별시 강남구 양재대로41길 10, 1층 (일원동)",02-6205-7880,,2019-07-03,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0848708,37.490672
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzExIyQxIyQ3IyQ5MiQyNjEwMDIjNDEjJDEjJDQjJDgz,최지연한의원,93,한의원,110000,서울,110021,서초구,우면동,06762,"서울특별시 서초구 바우뫼로7길 8, 404호 (우면동, 세신상가)",02-529-0036,,2002-08-03,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0253951,37.4708599
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzIxIyQxIyQ5IyQ3OSQzNjEyMjIjODEjJDEjJDYjJDgz,최필선한의원,93,한의원,110000,서울,110001,강남구,대치동,06284,"서울특별시 강남구 삼성로 212, B동 202층 (대치동, 은마상가)",02-566-3782,,1981-12-08,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0650701,37.4977415
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQzIyQ3OSQyNjEyMjIjODEjJDEjJDYjJDgz,최혁한의원,93,한의원,110000,서울,110007,동대문구,제기동,02570,"서울특별시 동대문구 약령동길 52, 1층 (제기동)",02-935-5775,http://m.kokimi.co.kr,2017-12-07,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0379986,37.5806222
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQ5OSQzNjEwMDIjODEjJDEjJDIjJDgz,최현영한의원,93,한의원,110000,서울,110021,서초구,방배동,06568,"서울특별시 서초구 동작대로 114, (재)원불교 유문빌딩 4층 1호 (방배동)",02-6953-8385,,2022-11-04,1,0,0,0,0,0,0,0,0,0,0,0,1,0,126.9827042,37.4868002
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzExIyQxIyQ3IyQxMyQzNjE0ODEjNDEjJDEjJDgjJDgz,추사랑홍대기한의원,93,한의원,110000,서울,110018,송파구,잠실동,05501,"서울특별시 송파구 올림픽로 119, 잠실파인애플상가 2A-13, 14호 (잠실동)",02-3432-7500,,2003-08-21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0842018,37.5120894
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzMxIyQxIyQ3IyQ2MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,춘원당한의원,93,한의원,110000,서울,110016,종로구,돈의동,03139,"서울특별시 종로구 돈화문로9길 26, 춘원당한의원 2, 3층 (돈의동)",02-766-0000,,2018-10-01,7,0,0,0,0,0,0,0,0,2,0,0,5,0,126.9903582,37.5718187
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzExIyQxIyQzIyQ5MiQzNjE0ODEjODEjJDEjJDIjJDgz,충남한의원,93,한의원,110000,서울,110016,종로구,종로5가,03197,"서울특별시 종로구 종로 256, 2층 일부 (종로5가)",02-2268-5526,,2022-10-05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.006104,37.5707748
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzExIyQxIyQ3IyQ4MiQzNjEwMDIjNjEjJDEjJDgjJDgz,충남한의원,93,한의원,110000,서울,110007,동대문구,전농동,02594,"서울특별시 동대문구  답십리로 62, (전농동)",02-2212-6451,,1964-03-06,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0479652,37.5756262
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQ4MiQzNjE4MzIjNDEjJDEjJDgjJDgz,충무로필한의원,93,한의원,110000,서울,110017,중구,충무로5가,04619,"서울특별시 중구 퇴계로 244, 충무로필한의원 6층 (충무로5가)",02-2261-3331,,2021-06-14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,126.9990372,37.5621121
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzExIyQxIyQzIyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,충신한의원,93,한의원,110000,서울,110016,종로구,종로5가,03126,"서울특별시 종로구 대학로2길 72, (종로5가)",02-762-8188,,1977-03-29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0060851,37.5715091
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzIxIyQxIyQ1IyQwMyQyNjEwMDIjNDEjJDEjJDQjJDgz,치유본한의원,93,한의원,110000,서울,110008,동작구,상도동,06921,"서울특별시 동작구 상도로 213, 학림빌딩 5~6층 (상도동)",02-3280-1075,,2020-12-28,3,0,0,0,0,0,0,0,0,2,0,0,1,0,126.9425779,37.5055044
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzUxIyQxIyQ1IyQxMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,치유의잎한의원,93,한의원,110000,서울,110003,강서구,방화동,07509,"서울특별시 강서구 금낭화로23길 8, 상가동 203호 (방화동, 방화7단지동성아파트)",02-2661-6711,,2025-07-07,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.81197,37.5796258
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQwMyQyNjEwMDIjNzEjJDEjJDgjJDgz,치유한의원,93,한의원,110000,서울,110012,성북구,하월곡동,02751,"서울특별시 성북구 화랑로11길 27, 지상3층 (하월곡동)",02-943-7775,,2013-06-04,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.041876,37.6036304
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz,친절한홍한의원,93,한의원,110000,서울,110019,중랑구,면목동,02130,"서울특별시 중랑구 봉우재로14길 23, 거흥빌딩 2층 (면목동)",02-491-0365,,2018-06-18,4,0,0,0,0,0,0,0,0,4,0,0,0,0,127.0784072,37.5895123
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzMxIyQyIyQzIyQwMCQyNjE4MzIjNDEjJDEjJDgjJDgz,친한의원,93,한의원,110000,서울,110011,성동구,상왕십리동,04700,"서울특별시 성동구 마장로 137, 221동 2층 113, 114호 (상왕십리동, 텐즈힐몰)",02-352-5806,,2014-07-01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0248134,37.5692575
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzUxIyQxIyQxIyQ2MiQzNjE0ODEjNDEjJDEjJDgjJDgz,침도한의원,93,한의원,110000,서울,110005,구로구,구로동,08292,"서울특별시 구로구 새말로 34, 2층 (구로동)",02-835-8075,,2003-02-11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8847632,37.5026307
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQ4MiQzNjE4MzIjNzEjJDEjJDgjJDgz,침스생빛한의원,93,한의원,110000,서울,110021,서초구,방배동,06568,"서울특별시 서초구 서초대로 3-4, 303호 (방배동, 디오슈페리움1)",02-595-8075,,2008-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9829747,37.4860933
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzUxIyQxIyQxIyQ3OSQzNjEwMDIjODEjJDEjJDIjJDgz,케어빌한의원,93,한의원,110000,서울,110009,마포구,합정동,04072,"서울특별시 마포구 독막로 14, 2층 (합정동)",02-326-1275,,2005-09-08,1,0,0,0,0,0,0,0,0,0,0,0,1,0,126.914912,37.548427
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQxIyQxIyQ5OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,케어빌한의원,93,한의원,110000,서울,110013,영등포구,당산동5가,07214,"서울특별시 영등포구 당산로 214, 상가동 207호 (당산동5가, 당산 삼성 래미안)",02-2678-1075,,2004-01-30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9031452,37.5322866
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzMxIyQxIyQ3IyQ5MiQyNjE0ODEjODEjJDEjJDIjJDgz,코끼리한의원,93,한의원,110000,서울,110001,강남구,신사동,06023,"서울특별시 강남구 압구정로 216, 코끼리상가 2층 (신사동)",02-546-1275,,2012-06-07,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.031045,37.528095
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzIxIyQxIyQ1IyQxMyQzNjEyMjIjNTEjJDEjJDIjJDgz,코모코한의원,93,한의원,110000,서울,110021,서초구,잠원동,06512,"서울특별시 서초구 신반포로 189, 4동 4층 1호 (잠원동, 반포쇼핑타운)",02-532-7688,,2008-10-10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0048933,37.5065445
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzQxIyQxIyQ3IyQ5OSQzNjEyMjIjNDEjJDEjJDgjJDgz,코비한의원,93,한의원,110000,서울,110009,마포구,합정동,04024,"서울특별시 마포구 월드컵로3길 14, 308호 (합정동,  딜라이트스퀘어2차)",02-6356-0056,,2017-05-25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9119,37.5512008
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzExIyQxIyQ3IyQxMyQzNjE0ODEjNDEjJDEjJDQjJDgz,코숨광제한의원,93,한의원,110000,서울,110021,서초구,잠원동,06512,"서울특별시 서초구 신반포로 189, 4동 4층 (잠원동, 반포쇼핑)",02-537-8884,,1990-12-27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0048933,37.5065445
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzExIyQxIyQ3IyQ3OSQyNjEyMjIjNDEjJDEjJDgjJDgz,코숨온누리한의원,93,한의원,110000,서울,110022,노원구,월계동,01883,"서울특별시 노원구 월계로45길 21, 202호 (월계동, 롯데캐슬루나상가동)",02-919-1934,,2006-10-09,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0498162,37.6261102
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzMxIyQxIyQ3IyQ2MiQzNjEyMjIjNTEjJDEjJDIjJDgz,코숨한의원,93,한의원,110000,서울,110016,종로구,평창동,03004,"서울특별시 종로구 평창길 330, 1층 (평창동)",02-391-6030,,2017-06-19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9780458,37.6132313
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzExIyQyIyQzIyQwMCQzNjEyMjIjODEjJDEjJDYjJDgz,코아한의원,93,한의원,110000,서울,110022,노원구,중계동,01783,"서울특별시 노원구 동일로204가길 34, (중계동, 302호,303호)",02-3296-0270,http://www.allergy119.com/,2005-02-21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.06816,37.6407272
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzQxIyQxIyQ3IyQwMyQzNjEyMjIjNDEjJDEjJDgjJDgz,코침통통동보한의원,93,한의원,110000,서울,110004,관악구,신림동,08753,"서울특별시 관악구 신림로 366, (신림동, 정림빌딩)",02-887-2685,,1992-11-09,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9293362,37.4869874
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzIxIyQxIyQxIyQ2MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,쾌척88한의원,93,한의원,110000,서울,110013,영등포구,당산동3가,07256,"서울특별시 영등포구 당산로 137, 2층 (당산동3가, 세종빌딩)",02-3667-7501,,2015-08-05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8967128,37.5269818
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzMxIyQxIyQzIyQ4MiQyNjE4MzIjODEjJDEjJDIjJDgz,쾌청한의원,93,한의원,110000,서울,110024,강북구,수유동,01113,"서울특별시 강북구 도봉로 285, 1층 (수유동)",02-946-1075,http://www.haemiso.com/,1992-03-26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.0231414,37.6338935
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzQxIyQyIyQ3IyQwMCQzNjEwMDIjNDEjJDEjJDgjJDgz,쾌통한의원,93,한의원,110000,서울,110023,광진구,구의동,04956,"서울특별시 광진구 자양로 312, 욱현빌딩 3층 (구의동)",02-444-0775,,2026-01-21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0934216,37.5531081
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzMxIyQxIyQzIyQxMyQzNjEwMDIjNjEjJDEjJDgjJDgz,쾌통한의원,93,한의원,110000,서울,110015,은평구,진관동,03306,"서울특별시 은평구 진관2로 57-7, 253동 1층 B103호 (진관동, 은평뉴타운우물골)",02-385-1075,,2016-11-04,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.924494,37.6354766
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzMxIyQyIyQzIyQwMCQ0NjE0ODEjNjEjJDEjJDQjJDgz,쾌한의원,93,한의원,110000,서울,110011,성동구,행당동,04751,"서울특별시 성동구 왕십리로 294-2, 대도빌딩 4층 (행당동)",02-2042-1075,http://www.1075love.com,2022-08-22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0363289,37.5604534
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzIxIyQxIyQxIyQ4OSQyNjEyMjIjNjEjJDEjJDQjJDgz,큐어람한의원,93,한의원,110000,서울,110001,강남구,역삼동,06129,"서울특별시 강남구 강남대로94길 15, 5층 (역삼동)",02-6925-1245,cure-am.kr,2014-07-07,2,0,0,0,0,0,0,0,0,2,0,0,0,0,127.0285899,37.499664
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQ2MiQzNjE4MzIjNTEjJDEjJDIjJDgz,크는한의원,93,한의원,110000,서울,110018,송파구,방이동,05542,"서울특별시 송파구 오금로11길 11-8, 현대드림밸리 7층 703호 (방이동)",02-422-7553,,2018-06-28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1087696,37.5149901
JDQ4MTg4MSM1MSMkMSMkOCMkMTMkMzgxNzAyIzExIyQxIyQzIyQ5OSQzNjEyMjIjNjEjJDEjJDQjJDgz,큰곰한의원,93,한의원,110000,서울,110010,서대문구,남가좌동,03712,"서울특별시 서대문구 수색로 32, 2층 (남가좌동)",02-6953-3659,,2021-10-19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9151317,37.5695019
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxNzAyIzExIyQxIyQzIyQ4MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,큰길한의원,93,한의원,110000,서울,110012,성북구,종암동,02797,"서울특별시 성북구 종암로 110, 종암대평빌딩 3층 (종암동)",02-941-8575,,2019-05-07,2,0,0,0,0,0,0,0,0,0,0,0,2,0,127.0343406,37.6000941
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQxIyQxMyQzNjEyMjIjNTEjJDEjJDIjJDgz,큰나무한의원,93,한의원,110000,서울,110020,양천구,신정동,07944,"서울특별시 양천구 오목로 181, 1층 (신정동)",02-2602-7502,,2017-10-13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8574704,37.5253759
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQxIyQxIyQ2MiQyNjE4MzIjNDEjJDEjJDQjJDgz,큰나무한의원,93,한의원,110000,서울,110008,동작구,상도동,06962,"서울특별시 동작구 장승배기로 31, 2층 (상도동)",02-823-2336,,2016-07-13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9413909,37.5007455
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzUxIyQxIyQxIyQxMyQyNjEwMDIjODEjJDEjJDYjJDgz,클래식한의원,93,한의원,110000,서울,110001,강남구,도곡동,06296,"서울특별시 강남구 남부순환로378길 14, 3층 (도곡동)",0507-7416-4335,,2025-10-15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0459466,37.4852943
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzMxIyQxIyQ3IyQwMyQyNjE0ODEjNjEjJDEjJDQjJDgz,클로버한의원,93,한의원,110000,서울,110017,중구,서소문동,04516,"서울특별시 중구 서소문로 103, 배재빌딩 403호 (서소문동)",02-771-8878,,2010-07-27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9726843,37.5630207
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzExIyQxIyQ3IyQwMyQzNjE4MzIjODEjJDEjJDIjJDgz,키우미한의원,93,한의원,110000,서울,110020,양천구,목동,07999,"서울특별시 양천구 목동동로 264, (목동)",02-2643-4888,http://www.ilovesoa.com,2001-10-24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8751612,37.5256525
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzQxIyQxIyQ3IyQwMyQ0NjE0ODEjNzEjJDEjJDgjJDgz,타임한의원,93,한의원,110000,서울,110015,은평구,구산동,03411,"서울특별시 은평구 서오릉로 175, 201호 (구산동, 엘타워)",02-2138-1275,,2017-04-18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9139801,37.612666
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzQxIyQxIyQ3IyQ5OSQzNjE0ODEjNjEjJDEjJDgjJDgz,탑경희한의원,93,한의원,110000,서울,110012,성북구,동선동4가,02829,"서울특별시 성북구 동소문로 119-1, 2층 (동선동4가)",02-921-7588,,1994-09-03,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0179917,37.5938969
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzQxIyQxIyQ3IyQ3OSQyNjE4MzIjNjEjJDEjJDQjJDgz,태강한의원,93,한의원,110000,서울,110025,금천구,시흥동,08624,"서울특별시 금천구 시흥대로 272, 2층 (시흥동)",02-892-5558,,2005-04-11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8997184,37.4579343
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzExIyQxIyQzIyQwMyQzNjE4MzIjNDEjJDEjJDQjJDgz,태경한의원,93,한의원,110000,서울,110019,중랑구,망우동,02163,"서울특별시 중랑구 망우로 402, 2층 (망우동)",02-2207-1075,,2019-01-24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0969476,37.598824
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzExIyQyIyQ3IyQwMCQzNjE4MzIjNjEjJDEjJDQjJDgz,태극한의원,93,한의원,110000,서울,110022,노원구,상계동,01756,"서울특별시 노원구 동일로 1374, 301호 (상계동, 월송빌딩)",02-931-3336,,1989-06-16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0617816,37.6513031
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ5IyQ4OSQ0NjE0ODEjNTEjJDEjJDYjJDgz,태극한의원,93,한의원,110000,서울,110006,도봉구,창동,01405,"서울특별시 도봉구 노해로65길 17, 중앙빌딩 2층 203호 (창동)",02-995-7575,,1996-11-19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.046113,37.6520638
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzMxIyQxIyQ3IyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz,태성한의원,93,한의원,110000,서울,110010,서대문구,남가좌동,03692,"서울특별시 서대문구 증가로 123, (남가좌동)",02-308-2121,,1991-12-23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9237139,37.5771993
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzMxIyQxIyQ3IyQxMyQyNjE4MzIjNDEjJDEjJDgjJDgz,태양인한의원,93,한의원,110000,서울,110001,강남구,신사동,06022,"서울특별시 강남구 압구정로 212, 방우빌딩 2층 2,3호 (신사동)",02-544-2240,,2020-03-27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0304776,37.5278531
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQxIyQ5IyQ3MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,태영당한의원,93,한의원,110000,서울,110007,동대문구,제기동,02570,"서울특별시 동대문구 약령중앙로2길 10, (제기동)",02-966-4300,,1992-02-26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0374544,37.5786659
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQxIyQ3OSQ0NjE0ODEjODEjJDEjJDYjJDgz,태온한의원,93,한의원,110000,서울,110019,중랑구,면목동,02161,"서울특별시 중랑구 면목로74길 13, 동원시장약국 면목동 3층 (면목동)",02-2207-3335,,2019-04-08,2,0,0,0,0,0,0,0,0,2,0,0,0,0,127.0883507,37.5893584
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzExIyQxIyQzIyQ3OSQzNjEwMDIjNjEjJDEjJDQjJDgz,태을한의원,93,한의원,110000,서울,110016,종로구,와룡동,03132,"서울특별시 종로구 돈화문로 67, (와룡동)",02-745-7793,,1986-06-18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9907637,37.5745114
